EDADHOM,EDADMUJ,DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOMUJ,CIUOHOM,AÑOOCU
25,19,10,1001,11,2016,11,11,10,1001,4,5,320,320,4,4,97,921,2016
49,30,20,2001,11,2016,26,11,20,2001,4,4,320,320,3,4,41,52,2016
20,18,13,1317,11,2016,22,11,13,1317,1,4,320,320,3,1,97,97,2016
22,21,16,1604,11,2016,26,11,16,1604,1,1,320,320,2,3,97,73,2016
34,23,7,705,11,2016,18,11,7,705,1,1,320,320,4,3,32,23,2016
26,23,17,1703,11,2016,29,11,17,1703,4,4,320,320,3,2,97,71,2016
24,19,3,308,11,2016,19,11,3,308,9,9,320,320,5,4,41,21,2016
39,33,16,1604,11,2016,24,11,16,1604,1,1,320,320,2,1,97,71,2016
20,20,3,308,11,2016,19,11,3,308,4,4,320,320,3,4,41,26,2016
20,19,9,910,11,2016,27,11,9,910,4,9,320,320,4,3,97,72,2016
36,25,14,1409,11,2016,21,11,14,1409,1,1,320,320,1,1,97,921,2016
37,41,1,101,11,2016,12,11,1,116,4,4,320,320,4,4,99,35,2016
27,25,16,1601,11,2016,26,11,16,1601,1,1,320,320,1,3,97,921,2016
36,34,3,308,11,2016,5,11,3,308,4,4,320,320,5,4,43,43,2016
26,25,1,106,11,2016,2,9,1,106,4,4,320,320,2,3,97,74,2016
25,27,16,1601,11,2016,2,11,16,1601,1,1,320,320,1,1,97,921,2016
19,19,13,1326,11,2016,8,11,13,1326,1,1,320,320,2,2,97,921,2016
25,22,14,1409,11,2016,23,11,14,1409,1,1,320,320,1,1,97,921,2016
25,31,16,1601,11,2016,14,11,16,1601,1,1,320,320,2,2,97,921,2016
19,21,16,1601,11,2016,14,11,16,1601,1,1,320,320,2,3,97,921,2016
24,21,16,1601,11,2016,23,11,16,1601,1,1,320,320,2,1,97,921,2016
23,22,3,308,11,2016,11,11,3,308,4,4,320,320,4,4,43,51,2016
31,21,16,1601,11,2016,25,10,16,1601,1,1,320,320,2,1,97,921,2016
22,23,13,1301,11,2016,29,11,13,1301,4,4,320,320,3,4,41,97,2016
29,30,1,101,11,2016,12,11,1,101,4,4,320,320,2,9,97,97,2016
56,54,1,101,11,2016,26,11,1,101,4,4,320,320,4,4,99,99,2016
20,18,1,101,11,2016,20,11,1,101,4,9,320,320,4,4,97,97,2016
62,55,13,1301,11,2016,13,11,13,1301,4,4,320,320,1,1,97,51,2016
36,41,1,101,11,2016,2,9,1,117,9,4,320,320,1,5,24,99,2016
54,53,1,101,11,2016,23,11,1,101,4,4,320,320,5,4,52,52,2016
30,24,1,101,11,2016,24,11,1,101,4,9,320,484,5,4,441,99,2016
28,28,1,101,11,2016,20,11,1,101,4,9,320,320,4,9,97,97,2016
29,27,1,101,11,2016,19,11,1,101,4,4,320,320,5,4,23,22,2016
26,24,1,101,11,2016,26,11,1,101,4,4,320,320,4,3,97,34,2016
25,34,1,101,11,2016,26,11,1,101,4,4,320,320,2,4,41,921,2016
18,23,1,101,11,2016,24,11,1,101,9,4,320,320,1,2,97,52,2016
29,28,1,101,11,2016,12,11,3,306,4,4,320,320,5,4,97,25,2016
35,29,1,101,11,2016,19,11,1,108,4,4,320,320,2,2,97,52,2016
27,27,1,101,11,2016,30,10,1,101,4,4,320,320,4,4,41,31,2016
32,33,1,101,11,2016,19,11,1,108,4,4,320,320,4,4,52,52,2016
35,32,17,1705,12,2016,14,11,17,1705,4,4,320,320,1,1,97,921,2016
24,23,22,2207,12,2016,26,11,3,308,4,4,320,320,4,4,97,97,2016
23,19,9,922,12,2016,29,10,9,922,4,4,320,320,3,4,97,97,2016
19,21,13,1302,12,2016,20,10,13,1302,5,4,320,320,2,2,97,97,2016
24,22,17,1705,12,2016,14,11,17,1705,1,1,320,320,2,1,97,921,2016
22,20,4,411,12,2016,9,11,4,411,4,4,320,320,2,2,97,921,2016
23,22,14,1415,12,2016,30,11,14,1415,1,1,320,320,2,1,97,921,2016
40,37,9,922,12,2016,15,11,9,922,4,4,320,320,4,4,23,23,2016
20,24,3,305,12,2016,26,11,1,1202,1,1,320,320,4,4,23,35,2016
30,33,4,411,12,2016,12,11,4,411,4,1,320,320,3,4,23,921,2016
24,30,6,601,12,2016,26,11,6,601,4,4,320,320,2,4,31,97,2016
32,26,4,411,12,2016,7,11,4,411,1,1,320,320,4,2,97,43,2016
25,21,20,2005,12,2016,25,11,20,2005,4,4,320,320,2,2,97,921,2016
24,26,9,922,12,2016,9,11,9,922,4,4,320,320,2,2,97,921,2016
29,26,20,2005,12,2016,25,11,20,2005,4,4,320,320,2,3,97,921,2016
23,22,13,1326,12,2016,8,11,13,1326,1,1,320,320,4,3,52,23,2016
22,20,9,922,12,2016,9,11,9,922,4,4,320,320,4,3,97,52,2016
29,30,20,2005,12,2016,25,11,20,2005,4,4,320,320,2,1,97,921,2016
22,20,9,922,12,2016,19,11,9,921,4,4,320,320,2,3,97,921,2016
44,31,20,2005,12,2016,25,11,20,2005,4,4,320,320,1,1,97,921,2016
21,18,12,1218,12,2016,29,11,12,1218,4,4,320,320,4,2,97,921,2016
21,18,9,922,12,2016,24,11,9,920,4,4,320,320,4,5,97,97,2016
26,25,16,1603,12,2016,26,11,16,1603,1,9,320,320,5,4,31,31,2016
21,19,22,2210,12,2016,25,11,22,2210,4,4,320,320,4,4,33,23,2016
22,22,16,1612,12,2016,9,11,16,1612,1,1,320,320,3,2,97,97,2016
31,36,1,101,12,2016,29,10,1,101,4,9,320,604,5,9,21,21,2016
29,24,5,511,12,2016,11,11,5,511,4,5,320,320,4,3,97,33,2016
26,21,22,2210,12,2016,24,11,22,2210,4,4,320,320,2,2,97,921,2016
23,20,1,101,12,2016,26,11,1,115,4,4,320,320,2,4,43,83,2016
25,27,16,1612,12,2016,9,11,16,1612,1,1,320,320,2,2,97,921,2016
29,18,17,1704,12,2016,8,4,17,1704,4,4,320,320,4,4,97,34,2016
39,30,18,1804,12,2016,11,11,18,1804,4,4,320,320,1,1,97,921,2016
64,54,20,2007,12,2016,23,11,20,2007,4,4,320,320,1,5,23,74,2016
35,38,1,101,12,2016,20,11,4,412,9,9,320,320,3,4,97,97,2016
22,26,4,414,12,2016,27,11,4,414,1,4,320,320,4,4,23,35,2016
28,23,13,1326,12,2016,9,11,13,1326,1,1,320,320,3,2,97,97,2016
23,22,13,1317,12,2016,21,11,13,1317,1,1,320,320,2,2,97,52,2016
29,29,1,101,12,2016,29,10,1,101,4,4,320,320,4,4,99,97,2016
19,18,1,115,12,2016,26,11,1,115,5,5,320,320,4,3,97,97,2016
42,30,20,2005,12,2016,25,11,20,2005,4,4,320,320,2,1,97,83,2016
60,53,10,1005,12,2016,2,11,10,1005,1,1,320,320,1,1,97,921,2016
33,30,1,101,12,2016,26,11,1,101,4,4,320,320,3,4,23,99,2016
21,23,12,1203,12,2016,26,11,12,1203,4,4,320,320,4,4,97,921,2016
22,24,1,115,12,2016,27,11,1,115,4,4,320,320,4,2,99,97,2016
21,19,9,902,12,2016,19,11,9,902,4,4,320,320,4,4,97,97,2016
32,22,9,920,12,2016,29,10,9,920,4,4,320,320,3,2,97,921,2016
37,35,10,1005,12,2016,16,11,10,1005,1,4,320,320,2,2,97,61,2016
47,45,5,1702,12,2016,24,11,5,1702,4,4,320,320,1,1,97,921,2016
19,20,10,1005,12,2016,16,11,10,1005,4,4,320,320,2,2,97,921,2016
45,26,17,1712,12,2016,29,11,17,1712,4,4,320,320,2,3,97,921,2016
26,25,1,101,12,2016,5,11,1,101,4,4,320,320,4,4,41,31,2016
26,18,1,101,12,2016,6,11,1,108,4,9,320,320,4,9,97,97,2016
27,26,10,1005,12,2016,23,11,10,1005,4,4,320,320,2,3,97,921,2016
26,26,1,115,12,2016,5,11,1,115,4,9,320,320,2,3,97,541,2016
34,25,1,101,12,2016,20,11,3,301,4,4,320,320,5,5,26,26,2016
30,24,21,2103,12,2016,19,11,21,2103,4,1,320,320,4,4,23,23,2016
24,21,1,103,12,2016,12,11,1,103,4,4,320,320,2,4,81,81,2016
36,36,12,1203,12,2016,21,11,12,1203,9,4,320,320,1,1,97,99,2016
23,20,11,1104,12,2016,10,10,10,1021,4,4,320,320,4,4,97,97,2016
46,44,1,101,12,2016,28,10,1,101,1,9,320,320,5,2,52,52,2016
32,24,3,310,12,2016,11,11,3,310,4,4,320,320,3,4,23,921,2016
28,23,12,1202,12,2016,25,11,12,1202,4,4,320,320,4,4,97,97,2016
36,34,1,101,12,2016,26,11,1,101,4,4,320,320,5,4,97,52,2016
24,19,10,1005,12,2016,23,11,10,1005,4,4,320,320,2,2,97,921,2016
31,26,12,1201,12,2016,20,11,12,1201,4,4,320,320,5,4,34,24,2016
19,27,16,1602,12,2016,19,11,16,1602,1,1,320,320,1,2,97,921,2016
27,28,18,1802,12,2016,16,11,3,308,4,4,320,826,4,9,34,97,2016
23,23,22,2206,12,2016,20,11,22,2206,4,4,320,320,4,4,43,34,2016
29,37,1,101,12,2016,30,10,1,115,9,4,320,320,4,4,52,52,2016
30,40,10,1310,12,2016,6,11,10,1010,4,1,320,320,4,5,26,97,2016
22,19,12,1202,12,2016,1,11,12,1202,4,4,320,320,4,4,97,97,2016
28,26,1,101,12,2016,19,11,1,101,4,4,320,320,4,4,97,97,2016
18,23,1,101,12,2016,29,10,1,103,9,4,320,320,1,4,97,97,2016
25,20,1,103,12,2016,19,11,1,103,4,4,320,320,4,4,35,23,2016
25,21,12,1202,12,2016,26,11,12,1202,4,4,320,320,4,4,41,43,2016
29,32,7,701,12,2016,26,11,7,701,1,1,320,320,2,4,23,921,2016
28,24,12,1202,12,2016,26,11,12,1202,4,4,320,320,5,4,99,99,2016
44,34,21,2101,12,2016,14,11,21,2101,4,4,320,320,4,5,26,52,2016
32,30,3,310,12,2016,19,11,3,310,4,4,320,320,4,2,97,74,2016
24,19,12,1202,12,2016,25,11,12,1202,4,5,320,320,2,4,97,921,2016
25,22,1,117,12,2016,26,11,1,117,4,4,320,320,3,4,97,97,2016
37,22,14,1415,12,2016,1,12,14,1415,1,1,320,320,1,1,97,921,2016
30,28,10,1014,12,2016,26,11,10,1014,4,4,320,320,4,2,97,81,2016
29,18,14,1415,12,2016,30,11,14,1415,1,1,320,320,3,2,97,52,2016
30,21,1,1202,12,2016,28,8,1,1202,9,4,320,320,2,4,43,97,2016
26,23,10,1310,12,2016,19,11,10,1310,4,4,320,320,4,4,97,33,2016
22,18,10,1002,12,2016,1,12,10,1002,4,9,320,320,4,4,97,97,2016
24,19,13,1326,12,2016,10,11,13,1326,1,1,320,320,2,1,97,921,2016
26,20,4,406,12,2016,22,10,4,406,1,1,320,320,5,2,97,23,2016
23,24,12,1202,12,2016,26,11,12,1202,4,4,320,320,4,4,97,97,2016
26,28,20,2001,12,2016,21,11,20,2001,4,4,320,320,4,4,41,34,2016
27,31,1,103,12,2016,19,11,1,103,4,4,320,320,2,2,97,921,2016
19,19,8,801,12,2016,26,11,8,801,1,4,320,320,2,2,97,75,2016
19,18,4,406,12,2016,26,8,4,406,1,1,320,320,2,2,97,921,2016
23,20,1,1202,12,2016,26,11,1,1202,4,1,320,320,4,2,52,541,2016
32,25,6,608,12,2016,21,11,6,608,4,4,320,320,4,4,97,31,2016
27,26,12,1202,12,2016,10,11,12,1202,4,4,320,320,4,3,97,33,2016
24,28,10,1016,12,2016,26,11,10,1016,4,4,320,320,4,4,97,97,2016
39,45,1,101,12,2016,26,11,1,101,4,4,320,320,3,2,97,43,2016
24,21,22,2215,12,2016,22,11,22,2215,4,4,320,320,4,3,97,97,2016
82,75,12,1213,12,2016,10,11,12,1213,4,4,320,320,2,2,97,921,2016
27,21,4,406,12,2016,29,8,4,406,1,1,320,320,2,1,97,921,2016
50,48,13,1315,12,2016,1,12,13,1315,1,1,320,320,1,2,97,921,2016
25,24,22,2215,12,2016,21,11,22,2215,4,4,320,320,4,4,41,74,2016
23,22,8,801,12,2016,29,11,8,801,1,9,320,320,9,2,75,52,2016
23,22,12,1202,12,2016,9,9,12,1202,4,4,320,320,3,2,97,97,2016
38,37,1,101,12,2016,25,11,1,101,4,9,320,320,4,4,41,99,2016
28,23,16,1603,12,2016,19,11,16,1603,1,1,320,320,2,1,97,51,2016
31,31,7,706,12,2016,8,1,7,706,1,1,320,320,2,2,97,921,2016
56,51,12,1222,12,2016,14,11,12,1222,4,4,320,320,2,2,97,921,2016
31,59,12,1222,12,2016,14,11,12,1222,4,4,320,320,2,2,97,541,2016
73,74,14,1415,12,2016,1,12,14,1415,1,1,320,320,1,1,97,921,2016
34,32,9,908,12,2016,1,12,9,908,1,1,320,320,2,2,97,921,2016
24,26,10,1002,12,2016,28,11,10,1002,4,4,320,320,1,1,97,921,2016
45,51,5,511,12,2016,11,11,5,511,4,4,320,320,2,2,97,83,2016
24,21,10,1310,12,2016,26,11,10,1310,4,4,320,320,3,4,97,97,2016
36,26,19,1908,12,2016,28,11,19,1908,4,4,320,320,4,4,33,23,2016
26,22,5,513,12,2016,19,11,5,513,4,4,320,320,9,3,97,921,2016
30,33,1,101,12,2016,22,10,1,101,4,4,320,320,4,5,12,33,2016
36,31,13,1326,12,2016,10,11,13,1326,1,1,320,320,1,1,97,921,2016
20,21,16,1603,12,2016,26,11,16,1603,1,1,320,320,1,1,97,81,2016
20,20,10,1310,12,2016,26,11,10,1310,4,4,320,320,2,3,97,921,2016
25,24,8,803,12,2016,26,11,8,803,1,1,320,320,2,3,97,52,2016
49,52,1,103,12,2016,10,11,1,103,4,4,320,320,2,1,97,921,2016
40,40,13,1326,12,2016,11,11,13,1326,1,4,320,320,2,2,97,921,2016
25,24,1,117,12,2016,16,11,1,117,4,4,320,320,4,4,35,35,2016
21,22,10,1310,12,2016,26,11,10,1310,4,4,320,320,4,3,97,97,2016
20,20,14,1405,12,2016,1,12,14,1405,4,4,320,320,2,4,97,921,2016
51,52,6,608,12,2016,26,11,6,608,4,4,320,320,2,2,97,83,2016
31,23,7,713,12,2016,26,11,7,713,1,1,320,320,5,2,97,43,2016
34,25,12,1202,12,2016,26,11,9,923,4,4,320,320,5,5,24,24,2016
33,21,1,101,12,2016,26,11,1,101,4,4,320,320,5,4,41,33,2016
41,37,1,115,12,2016,30,11,1,115,4,4,320,320,3,4,97,83,2016
19,19,4,406,12,2016,13,11,4,406,4,4,320,320,4,4,43,31,2016
25,19,12,1226,12,2016,24,11,12,1226,1,1,320,320,2,2,97,921,2016
34,26,1,103,12,2016,5,11,1,103,4,4,320,320,4,4,23,43,2016
36,34,1,115,12,2016,19,11,1,115,4,4,320,320,2,2,81,921,2016
19,19,1,115,12,2016,19,11,1,115,4,9,320,320,3,2,97,97,2016
19,21,1,115,12,2016,20,11,1,115,5,4,320,320,3,3,97,99,2016
23,20,1,115,12,2016,20,11,1,115,4,4,320,320,3,4,97,97,2016
26,25,1,115,12,2016,18,11,1,115,9,9,320,320,2,4,97,97,2016
23,20,5,501,12,2016,19,11,5,501,4,4,320,320,4,4,97,35,2016
31,29,8,805,12,2016,27,11,8,805,1,1,320,320,2,2,97,52,2016
26,20,8,805,12,2016,25,11,8,805,1,1,320,320,1,2,97,52,2016
38,29,5,501,12,2016,12,11,5,501,4,1,320,320,4,4,97,31,2016
19,18,10,1001,12,2016,28,11,10,1001,1,9,320,320,3,1,97,921,2016
24,24,1,117,12,2016,3,11,1,117,4,4,320,320,3,2,97,97,2016
38,32,5,501,12,2016,24,11,5,501,4,4,320,320,5,4,23,22,2016
20,20,16,1603,12,2016,26,11,16,1603,1,1,320,320,1,1,97,921,2016
21,18,8,805,12,2016,24,11,8,805,1,9,320,320,4,1,97,43,2016
28,36,11,1104,12,2016,28,10,11,1104,9,4,320,320,1,4,43,51,2016
28,27,22,2206,12,2016,11,11,22,2206,4,4,320,320,2,1,97,83,2016
24,23,13,1310,12,2016,28,10,13,1310,1,1,320,320,2,1,97,921,2016
41,27,7,706,12,2016,1,12,7,706,1,1,320,320,4,1,97,34,2016
41,41,18,1804,12,2016,12,11,18,1804,4,4,320,320,2,1,97,83,2016
27,28,22,2201,12,2016,26,11,22,2201,4,4,320,840,4,4,41,23,2016
23,25,11,1104,12,2016,12,11,11,1104,4,4,320,320,4,1,97,31,2016
20,25,11,1104,12,2016,12,11,11,1104,4,4,320,320,4,1,97,97,2016
22,21,1,111,12,2016,26,11,1,111,4,4,320,320,2,3,97,26,2016
35,34,1,101,12,2016,19,10,1,101,4,4,320,320,4,4,97,52,2016
26,35,5,506,12,2016,25,11,5,506,4,4,320,320,2,2,97,83,2016
18,28,1,101,12,2016,26,11,1,115,4,4,320,840,4,5,97,97,2016
22,23,19,1905,12,2016,25,11,19,1905,4,4,320,320,4,4,34,34,2016
29,31,12,1205,12,2016,25,11,12,1205,1,1,320,320,2,2,97,921,2016
31,32,1,101,12,2016,25,11,1,101,4,4,320,320,4,4,97,97,2016
31,41,5,506,12,2016,25,11,5,506,4,4,320,320,2,2,97,921,2016
38,31,16,1602,12,2016,28,11,16,1602,1,1,320,320,2,2,97,71,2016
25,24,17,1701,12,2016,18,11,17,1705,4,4,320,320,2,2,97,921,2016
29,20,14,1415,12,2016,1,12,14,1415,1,1,320,320,4,4,97,23,2016
22,19,16,1602,12,2016,25,11,16,1602,1,1,320,320,3,1,97,921,2016
19,19,10,1020,12,2016,26,11,10,1020,4,4,320,320,3,3,97,921,2016
39,44,1,112,12,2016,5,11,1,112,1,4,320,320,2,3,97,72,2016
25,24,1,115,12,2016,26,11,1,115,9,4,320,320,3,3,97,97,2016
34,25,16,1614,12,2016,16,11,16,1614,1,1,320,320,2,2,97,921,2016
34,50,13,1326,12,2016,12,11,13,1326,1,1,320,320,1,1,97,921,2016
23,27,11,1101,12,2016,22,11,11,1101,4,4,320,320,4,4,43,43,2016
24,28,13,1326,12,2016,12,11,13,1326,1,1,320,320,1,1,97,921,2016
33,21,16,1602,12,2016,25,11,16,1602,1,1,320,320,1,2,97,921,2016
19,19,5,506,12,2016,26,11,5,506,4,4,320,320,4,4,97,97,2016
37,28,13,1315,12,2016,1,12,13,1315,1,1,320,320,2,1,97,921,2016
20,20,13,1326,12,2016,16,11,13,1326,1,1,320,320,2,2,97,921,2016
33,27,1,101,12,2016,23,11,1,115,4,9,320,320,2,3,97,97,2016
70,64,1,101,12,2016,27,11,1,101,9,4,320,320,1,4,97,97,2016
30,28,16,1614,12,2016,18,11,16,1614,1,1,320,320,2,2,97,921,2016
45,22,1,115,12,2016,5,8,1,116,4,4,320,320,4,4,97,23,2016
25,24,14,1413,12,2016,30,11,14,1413,1,1,320,320,2,2,97,921,2016
21,22,16,1602,12,2016,26,11,16,1602,9,1,320,320,1,4,33,99,2016
26,23,13,1326,12,2016,16,11,13,1326,1,1,320,320,2,2,97,921,2016
30,27,14,1417,12,2016,8,11,14,1417,9,1,320,320,2,1,97,921,2016
23,23,14,1413,12,2016,19,11,14,1413,1,1,320,320,4,4,23,35,2016
28,21,13,1326,12,2016,17,11,13,1326,1,1,320,320,2,2,97,921,2016
46,41,16,1612,12,2016,9,11,16,1612,1,1,320,320,2,1,97,921,2016
31,23,13,1318,12,2016,1,12,13,1318,1,1,320,320,2,1,97,921,2016
21,23,1,101,12,2016,19,11,1,117,4,4,320,320,3,4,99,99,2016
20,19,1,112,12,2016,26,11,1,112,1,1,320,320,3,2,97,51,2016
34,29,6,605,12,2016,30,11,6,605,1,1,320,320,1,1,97,921,2016
23,32,12,1215,12,2016,17,11,12,1215,1,4,320,320,2,2,97,921,2016
59,57,16,1612,12,2016,16,11,16,1612,1,1,320,320,1,1,97,921,2016
30,22,16,1614,12,2016,23,11,16,1614,1,1,320,320,2,2,97,921,2016
56,55,13,1318,12,2016,1,12,13,1318,1,1,320,320,2,1,97,921,2016
41,30,1,101,12,2016,5,11,1,101,4,4,320,320,5,4,43,43,2016
19,19,13,1326,12,2016,18,11,13,1326,4,1,320,320,3,2,97,97,2016
19,31,16,1612,12,2016,16,11,16,1612,9,1,320,320,3,1,97,921,2016
19,19,13,1318,12,2016,1,12,13,1318,1,1,320,320,3,2,97,921,2016
26,27,1,101,12,2016,26,11,1,117,1,4,320,320,2,4,97,97,2016
24,38,16,1612,12,2016,16,11,16,1612,1,1,320,320,2,2,97,921,2016
38,31,22,2217,12,2016,22,11,22,2217,4,3,320,320,1,1,97,921,2016
19,18,13,1318,12,2016,1,12,13,1318,1,1,320,320,2,2,97,921,2016
31,28,1,101,12,2016,12,11,1,116,4,4,320,320,4,4,23,35,2016
46,36,20,2002,12,2016,29,11,20,2001,4,4,320,320,4,2,97,23,2016
26,27,5,506,12,2016,25,11,5,506,4,1,320,320,4,2,52,43,2016
20,18,10,1002,12,2016,26,11,10,1002,4,4,320,320,4,4,97,97,2016
36,32,12,1226,12,2016,24,11,12,1226,1,1,320,320,2,1,97,921,2016
76,64,10,1001,12,2016,26,11,10,1001,4,4,320,320,1,1,97,921,2016
43,30,10,1001,12,2016,5,11,10,1001,4,4,320,320,3,2,97,73,2016
34,30,13,1326,12,2016,18,11,13,1326,1,1,320,320,1,2,97,921,2016
23,27,1,101,12,2016,26,11,7,718,1,4,320,320,4,4,35,33,2016
22,22,22,2217,12,2016,24,11,22,2217,4,4,320,320,2,2,97,921,2016
25,24,1,101,12,2016,26,11,1,101,9,4,320,320,2,3,97,97,2016
38,29,5,506,12,2016,25,11,5,506,4,4,320,320,2,2,97,921,2016
23,22,9,914,12,2016,13,11,9,914,1,1,320,320,2,3,52,52,2016
21,20,13,1308,12,2016,5,11,13,1308,1,1,320,320,2,4,32,921,2016
30,27,16,1601,12,2016,4,9,16,1601,4,4,320,320,4,5,41,35,2016
29,22,9,914,12,2016,20,11,9,914,1,1,320,320,3,4,33,32,2016
25,23,10,1002,12,2016,22,10,10,1002,4,4,320,320,3,4,97,97,2016
23,24,11,1101,12,2016,5,11,11,1101,4,4,320,320,5,5,97,97,2016
24,27,13,1308,12,2016,25,11,13,1308,1,1,320,320,2,1,97,921,2016
29,22,5,506,12,2016,25,11,5,506,4,4,320,320,2,2,97,921,2016
21,23,11,1101,12,2016,25,11,11,1101,4,4,320,320,3,4,33,72,2016
21,21,9,914,12,2016,20,11,9,914,1,1,320,320,3,3,97,97,2016
25,22,13,1308,12,2016,23,11,13,1308,1,1,320,320,4,4,23,23,2016
46,36,12,1207,12,2016,21,11,12,1207,4,9,320,320,1,1,97,921,2016
27,22,9,913,12,2016,29,11,9,913,1,1,320,320,3,3,75,51,2016
46,35,1,105,12,2016,26,11,1,105,4,4,320,320,2,4,23,921,2016
27,23,11,1101,12,2016,25,11,11,1101,4,4,320,320,2,4,43,81,2016
23,24,14,1403,12,2016,1,12,14,1403,1,1,320,320,2,2,97,71,2016
25,26,9,914,12,2016,26,11,9,914,1,1,320,320,4,4,43,31,2016
31,30,13,1308,12,2016,18,11,13,1308,4,4,320,320,2,1,97,52,2016
34,27,12,1207,12,2016,22,10,12,1207,1,4,320,320,4,3,97,23,2016
25,23,13,1308,12,2016,17,11,13,1308,1,1,320,320,2,2,97,921,2016
22,25,1,101,12,2016,15,11,1,115,4,9,320,320,4,4,97,97,2016
30,42,16,1612,12,2016,16,11,16,1612,1,1,320,320,3,2,97,97,2016
25,22,16,1612,12,2016,16,11,16,1612,1,1,320,320,3,2,97,97,2016
46,48,13,1308,12,2016,16,11,13,1308,1,1,320,320,2,2,97,921,2016
43,43,13,1308,12,2016,16,11,13,1308,1,1,320,320,2,2,97,921,2016
25,19,16,1612,12,2016,16,11,16,1612,1,9,320,320,4,4,97,23,2016
24,22,16,1601,12,2016,7,11,16,1601,1,1,320,320,1,2,97,921,2016
22,23,16,1601,12,2016,7,10,16,1601,1,1,320,320,3,3,97,921,2016
39,28,13,1308,12,2016,16,11,13,1308,1,1,320,320,2,1,97,921,2016
44,28,13,1308,12,2016,15,11,13,1308,1,1,320,320,3,2,97,52,2016
30,24,16,1601,12,2016,11,11,16,1601,1,1,320,320,3,2,97,921,2016
20,19,16,1601,12,2016,21,11,16,1601,1,1,320,320,2,2,97,921,2016
32,24,16,1601,12,2016,11,11,16,1601,1,4,320,320,4,1,97,97,2016
33,26,16,1601,12,2016,11,11,16,1601,1,1,320,320,2,1,97,921,2016
33,30,16,1601,12,2016,11,11,16,1601,1,1,320,320,2,1,97,921,2016
30,21,16,1601,12,2016,16,11,16,1601,1,1,320,320,2,3,97,921,2016
35,19,16,1601,12,2016,22,10,16,1601,1,1,320,320,2,1,97,921,2016
31,28,16,1601,12,2016,11,11,16,1601,1,1,320,320,3,2,97,921,2016
36,27,16,1601,12,2016,3,11,16,1601,1,1,320,320,2,2,97,921,2016
21,22,1,101,12,2016,19,11,1,101,4,1,320,320,2,3,81,97,2016
40,27,16,1601,12,2016,3,11,16,1601,1,1,320,320,5,2,97,23,2016
28,27,16,1601,12,2016,26,11,16,1601,4,4,320,320,5,5,99,99,2016
38,31,16,1601,12,2016,20,9,16,1601,1,1,320,320,3,2,97,72,2016
32,33,16,1601,12,2016,26,11,16,1603,1,1,320,320,4,5,23,23,2016
33,25,1,101,12,2016,1,10,1,101,4,4,320,320,3,4,41,99,2016
49,44,16,1601,12,2016,24,9,16,1601,1,1,320,320,1,1,97,52,2016
26,28,1,101,12,2016,16,11,1,103,9,4,320,340,4,4,97,97,2016
29,24,1,101,12,2016,12,11,5,501,4,9,320,840,5,9,51,52,2016
32,33,1,101,12,2016,27,11,1,101,4,4,320,320,4,5,99,99,2016
20,26,1,101,12,2016,26,11,1,101,4,4,320,320,3,2,97,97,2016
37,33,1,101,12,2016,26,11,3,301,4,9,320,484,5,1,99,99,2016
29,30,13,1326,12,2016,12,11,13,1326,1,1,320,320,1,1,97,921,2016
35,31,18,1804,12,2016,29,10,18,1804,4,4,320,320,2,1,97,921,2016
22,19,13,1705,12,2016,18,11,13,1705,4,4,320,320,2,2,97,921,2016
23,25,13,1326,12,2016,12,11,13,1326,1,1,320,320,2,1,97,921,2016
59,44,12,1201,12,2016,11,11,12,1201,4,4,320,320,2,2,97,921,2016
21,23,13,1705,12,2016,18,11,13,1705,4,4,320,320,3,3,97,97,2016
71,27,13,1705,12,2016,7,11,13,1705,4,4,320,320,2,1,97,921,2016
24,20,13,1302,12,2016,17,10,13,1302,4,9,320,320,1,1,97,921,2016
44,34,12,1201,12,2016,11,11,12,1201,4,4,320,320,4,4,23,23,2016
19,18,8,805,12,2016,22,11,8,805,9,9,320,320,1,1,97,52,2016
26,27,17,1714,12,2016,26,11,17,1701,4,4,320,320,4,4,97,97,2016
31,25,1,110,12,2016,20,11,1,110,4,9,320,320,4,4,43,35,2016
21,19,13,1326,12,2016,19,11,13,1326,1,1,320,320,3,4,97,921,2016
21,21,9,914,12,2016,27,11,9,914,1,1,320,320,4,4,34,32,2016
53,44,17,1714,12,2016,18,11,17,1714,4,4,320,320,2,1,97,921,2016
28,23,11,1101,12,2016,26,11,11,1101,4,4,320,320,2,2,97,921,2016
21,19,13,1326,12,2016,19,11,13,1326,4,4,320,320,4,2,97,31,2016
27,20,2,207,12,2016,25,11,2,207,4,4,320,320,4,2,97,81,2016
20,19,1,102,12,2016,15,10,1,102,4,4,320,320,2,3,97,97,2016
40,31,12,1210,12,2016,1,12,12,1210,4,4,320,320,2,2,97,71,2016
36,25,13,1305,12,2016,21,8,13,1305,1,4,320,320,2,2,97,921,2016
29,27,9,914,12,2016,26,11,9,914,1,1,320,320,4,2,97,23,2016
26,22,12,1201,12,2016,22,11,12,1201,4,4,320,320,2,4,97,921,2016
24,28,13,1705,12,2016,22,10,13,1705,4,4,320,320,4,4,23,23,2016
18,21,13,1302,12,2016,25,10,13,1302,9,4,320,320,9,1,97,99,2016
