EDADHOM,EDADMUJ,DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOMUJ,CIUOHOM,AÑOOCU
70,65,,1614,7,2023,1,7,16,1614,4,4,320,320,2,1,97,921,2023
25,24,,605,8,2023,30,7,6,605,4,4,320,320,2,2,97,921,2023
24,28,,401,3,2023,11,2,4,401,5,1,320,320,3,4,41,97,2023
25,21,,1603,4,2023,16,4,16,1603,5,9,320,320,3,9,97,97,2023
31,27,,2001,5,2023,29,4,20,2001,4,4,320,320,2,2,97,71,2023
30,25,,409,4,2023,22,4,4,409,1,1,320,320,3,4,97,52,2023
19,18,,314,2,2023,27,1,3,314,4,4,320,320,9,9,97,93,2023
21,20,,201,8,2023,23,8,2,201,9,4,320,320,9,9,97,99,2023
30,25,,101,2,2023,10,12,1,108,4,4,320,320,5,4,97,52,2023
25,23,,508,8,2023,3,8,5,508,4,1,320,320,2,3,97,921,2023
50,50,,101,8,2023,15,7,1,101,4,4,320,320,4,2,97,81,2023
48,46,,1327,2,2023,27,1,13,1327,1,1,320,320,2,1,97,921,2023
26,28,,914,6,2023,28,6,9,914,1,1,320,320,2,2,97,73,2023
29,32,,1202,7,2023,7,7,12,1202,4,4,320,320,4,4,43,97,2023
49,48,,101,7,2023,7,7,1,101,4,4,320,320,2,2,97,81,2023
29,27,,1328,9,2023,28,8,13,1328,1,1,320,320,1,2,97,921,2023
40,35,,803,4,2023,25,3,8,803,1,1,320,320,4,4,97,74,2023
42,33,,1707,3,2023,17,3,17,1707,4,9,320,320,2,2,97,921,2023
35,26,,804,7,2023,12,7,8,804,1,1,320,320,4,4,97,73,2023
57,46,,1416,6,2023,3,6,14,1416,1,1,320,320,1,2,97,921,2023
31,24,,108,12,2023,3,12,1,107,4,1,320,320,4,4,97,97,2023
47,25,,1107,3,2023,21,2,11,1107,4,1,320,320,2,3,97,921,2023
23,20,,1415,7,2023,25,7,14,1415,9,1,320,320,3,9,97,97,2023
21,18,,1105,9,2023,2,9,11,1105,4,4,320,320,9,9,35,97,2023
40,36,,1401,12,2023,30,11,14,1408,1,1,320,320,2,2,97,52,2023
32,28,,101,3,2023,9,2,1,101,9,4,320,320,4,4,97,97,2023
23,24,,705,4,2023,29,3,7,705,1,1,320,320,3,2,97,97,2023
33,19,,1416,3,2023,10,3,14,1416,1,1,320,320,3,9,97,52,2023
23,22,,1613,1,2023,11,8,16,1609,1,1,320,320,2,4,34,921,2023
41,28,,1217,11,2023,9,11,12,1217,4,4,320,320,2,2,97,921,2023
72,76,,1219,9,2023,16,9,12,1219,4,4,320,320,1,1,97,921,2023
49,50,,1210,3,2023,25,2,12,1210,4,1,320,320,2,2,97,921,2023
26,26,,1220,1,2023,23,1,12,1220,4,4,320,320,1,2,97,921,2023
31,29,,902,3,2023,11,3,9,901,4,4,320,320,4,4,97,97,2023
28,19,,922,7,2023,30,6,9,920,9,4,840,320,9,9,97,52,2023
24,24,,1705,3,2023,10,3,17,1705,1,1,320,320,2,2,97,921,2023
60,60,,314,3,2023,25,2,3,314,4,5,320,320,2,1,97,921,2023
59,58,,1301,8,2023,27,7,14,1409,4,4,320,320,2,2,97,921,2023
19,19,,803,7,2023,8,7,8,803,1,1,320,320,9,9,75,75,2023
47,41,,1801,12,2023,16,12,18,1801,4,4,320,320,9,9,52,52,2023
30,19,,314,3,2023,3,3,3,314,1,4,320,320,4,9,97,97,2023
30,18,,1215,1,2023,23,12,12,1215,4,4,320,320,4,9,97,83,2023
20,23,,117,12,2023,8,12,1,117,4,4,320,320,9,3,97,97,2023
21,20,,1617,8,2023,31,8,16,1617,1,1,320,320,9,9,97,97,2023
25,23,,1202,2,2023,28,1,12,1202,4,9,320,320,3,3,97,97,2023
19,18,,1302,1,2023,10,1,13,1302,1,4,320,320,9,9,97,921,2023
31,24,,116,8,2023,6,8,1,117,4,4,320,320,3,4,97,97,2023
52,49,,1802,3,2023,14,3,18,1802,1,1,320,320,2,1,97,921,2023
24,27,,2102,9,2023,29,9,21,2102,4,4,320,320,2,2,97,921,2023
29,27,,1901,3,2023,25,3,19,1901,4,4,320,320,9,4,23,23,2023
29,24,,1702,2,2023,6,1,5,1702,4,4,320,320,3,3,97,97,2023
55,52,,308,5,2023,30,4,3,308,4,4,320,320,9,4,97,24,2023
30,19,,912,8,2023,15,8,9,912,1,1,320,320,2,9,52,921,2023
33,27,,1401,4,2023,25,3,14,1408,1,1,320,320,2,2,52,52,2023
35,33,,108,11,2023,18,11,1,108,4,4,320,320,3,4,97,97,2023
30,23,,1616,10,2023,29,9,16,1616,1,4,320,320,4,4,97,541,2023
32,29,,713,6,2023,9,6,7,713,1,1,320,320,3,4,97,921,2023
28,19,,1001,8,2023,10,3,10,1001,4,4,320,320,3,9,97,97,2023
38,29,,1314,7,2023,14,7,13,1314,1,1,320,320,2,2,97,921,2023
22,37,,1107,1,2023,24,1,11,1107,4,4,320,320,2,3,97,97,2023
25,22,,406,7,2023,15,7,4,406,1,1,320,320,2,2,97,921,2023
18,20,,705,8,2023,2,8,7,705,1,1,320,320,9,9,97,32,2023
36,28,,1804,6,2023,4,11,18,1804,4,4,320,320,1,1,97,921,2023
23,33,,1013,5,2023,9,5,10,1013,4,1,320,320,3,3,97,921,2023
27,25,,1202,4,2023,1,4,12,1202,4,4,320,320,4,3,97,97,2023
39,40,,101,7,2023,7,7,1,101,4,4,320,320,2,2,97,72,2023
20,19,,1609,2,2023,18,1,16,1609,1,1,320,320,9,9,73,921,2023
26,25,,101,10,2023,5,8,1,101,4,4,320,320,4,3,97,97,2023
72,60,,1222,6,2023,7,6,9,920,4,4,320,320,2,1,97,921,2023
35,23,,513,2,2023,3,2,5,513,4,4,320,320,2,2,97,921,2023
30,31,,1901,12,2023,18,11,19,1903,4,4,320,320,5,4,97,97,2023
47,56,,2007,1,2023,13,1,20,2007,4,4,320,320,2,2,97,921,2023
43,39,,1229,5,2023,25,4,12,1229,1,1,320,320,2,2,97,921,2023
29,25,,401,11,2023,5,11,4,401,4,4,320,320,2,3,97,75,2023
39,18,,101,11,2023,21,10,1,115,4,4,320,320,3,9,97,81,2023
37,31,,910,7,2023,22,7,9,923,1,1,320,320,1,2,97,921,2023
23,23,,1109,2,2023,19,1,11,1109,4,4,320,320,3,3,97,97,2023
22,22,,410,9,2023,9,9,4,410,1,1,320,320,3,4,34,921,2023
25,22,,803,2,2023,6,2,8,803,1,1,320,320,2,3,75,52,2023
19,20,,117,11,2023,26,11,1,117,4,4,320,320,9,9,97,97,2023
50,39,,1615,3,2023,20,3,16,1615,1,1,320,320,2,2,97,921,2023
41,31,,101,4,2023,25,2,3,301,4,9,320,222,5,9,24,24,2023
20,42,,409,6,2023,21,12,4,409,1,1,320,320,9,2,97,921,2023
23,24,,110,4,2023,17,2,1,110,1,9,320,320,3,4,97,921,2023
21,22,,101,11,2023,22,10,1,110,9,9,320,320,9,4,97,97,2023
18,19,,1416,4,2023,18,3,14,1416,9,1,320,320,9,9,97,99,2023
66,37,,1305,9,2023,19,9,13,1305,1,4,320,320,2,1,97,921,2023
29,22,,107,6,2023,27,5,1,107,4,4,320,320,2,4,97,97,2023
27,25,,706,2,2023,16,2,7,706,1,1,320,320,4,3,97,23,2023
48,46,,1903,6,2023,14,6,19,1903,4,4,320,320,2,2,97,72,2023
26,22,,311,10,2023,5,10,3,311,5,5,320,320,3,4,97,97,2023
28,24,,101,9,2023,12,8,1,101,4,4,320,320,4,4,97,97,2023
32,28,,112,2,2023,18,2,1,112,1,1,320,320,2,2,97,921,2023
48,34,,608,12,2023,24,11,6,608,4,4,320,320,2,2,97,71,2023
33,32,,1411,5,2023,22,5,14,1411,1,1,320,320,2,2,97,52,2023
55,48,,101,2,2023,7,1,1,101,4,4,320,320,3,2,97,83,2023
23,21,,1406,2,2023,24,1,14,1406,1,1,320,320,1,9,97,921,2023
26,20,,1610,11,2023,17,11,16,1610,1,1,320,320,2,9,97,921,2023
24,21,,110,4,2023,5,3,1,110,5,1,320,320,2,9,97,921,2023
29,26,,2214,2,2023,7,2,22,2214,4,5,320,320,3,1,97,71,2023
35,33,,1201,1,2023,3,1,12,1201,4,4,320,320,4,4,97,43,2023
22,18,,1406,5,2023,28,4,14,1406,1,1,320,320,2,9,97,52,2023
31,30,,101,5,2023,2,4,1,101,9,4,840,320,9,3,97,43,2023
75,68,,922,2,2023,21,2,9,922,4,1,320,320,1,1,97,921,2023
28,30,,1405,10,2023,3,10,14,1405,1,1,320,320,2,3,97,921,2023
20,21,,101,6,2023,6,6,1,101,4,9,320,320,9,9,99,97,2023
27,20,,2207,2,2023,20,12,22,2207,4,4,320,320,4,9,97,97,2023
29,26,,506,6,2023,1,6,5,506,4,4,320,320,2,2,97,71,2023
33,26,,1609,12,2023,17,11,16,1609,1,1,320,320,2,2,97,921,2023
42,30,,1001,9,2023,20,7,10,1001,4,4,320,320,4,2,97,541,2023
34,35,,1312,6,2023,5,5,13,1312,4,4,320,320,2,2,97,97,2023
23,21,,103,9,2023,9,9,1,105,9,9,320,320,4,9,97,97,2023
38,32,,1109,7,2023,2,7,11,1109,1,4,320,320,2,2,97,71,2023
25,25,,114,11,2023,27,10,1,115,9,5,320,320,3,4,97,97,2023
30,30,,301,11,2023,5,11,3,301,4,4,320,320,4,4,97,74,2023
35,29,,604,1,2023,12,1,6,604,4,4,320,320,2,3,97,921,2023
19,18,,908,5,2023,19,4,9,909,4,4,320,320,9,9,97,921,2023
25,24,,1409,5,2023,5,5,14,1409,1,1,320,320,2,2,52,52,2023
29,18,,513,9,2023,12,9,5,513,4,4,320,320,4,9,97,97,2023
19,20,,1204,9,2023,26,8,12,1204,1,1,320,320,9,9,97,97,2023
28,33,,614,1,2023,29,12,6,614,4,4,320,320,2,3,97,921,2023
19,18,,1603,8,2023,14,8,16,1603,1,1,320,320,9,9,97,921,2023
55,50,,1105,1,2023,16,1,11,1105,4,4,320,320,4,2,97,23,2023
28,27,,919,4,2023,21,4,9,919,4,4,320,320,4,3,97,83,2023
20,18,,1603,5,2023,3,4,16,1603,9,1,320,320,9,9,97,921,2023
24,18,,1312,3,2023,4,3,5,1312,4,4,320,320,4,9,97,97,2023
33,31,,801,4,2023,19,4,8,801,1,1,320,320,2,2,97,93,2023
33,28,,1702,6,2023,21,6,5,1702,4,4,320,320,2,2,97,52,2023
20,18,,1217,1,2023,27,1,12,1217,4,4,320,320,9,9,97,52,2023
34,20,,801,5,2023,4,2,8,801,5,1,320,320,5,9,97,32,2023
37,31,,101,12,2023,4,11,1,101,1,4,320,320,5,4,97,21,2023
31,31,,901,3,2023,22,2,9,901,1,1,320,320,2,3,52,52,2023
29,21,,401,3,2023,25,2,4,401,1,5,320,320,4,9,97,31,2023
22,24,,310,1,2023,14,1,3,310,9,9,320,320,3,4,34,97,2023
33,36,,101,1,2023,11,11,3,301,4,9,320,340,4,9,22,97,2023
38,41,,406,11,2023,8,11,4,406,1,1,320,320,2,2,97,921,2023
39,31,,1413,9,2023,9,9,14,1413,1,1,320,320,3,3,97,71,2023
25,24,,112,12,2023,9,12,1,111,9,9,320,320,3,4,97,73,2023
21,18,,914,3,2023,26,2,9,914,1,1,320,320,9,9,97,81,2023
45,20,,101,11,2023,11,5,1,101,4,4,320,320,4,9,97,83,2023
25,27,,1410,2,2023,19,2,14,1410,1,1,320,320,3,2,97,921,2023
19,22,,904,10,2023,4,10,8,805,1,1,320,320,9,2,97,52,2023
31,20,,2206,2,2023,13,2,22,2206,4,9,320,320,3,9,97,97,2023
23,20,,314,8,2023,5,8,3,314,9,9,320,320,3,9,97,921,2023
33,19,,923,6,2023,29,4,9,923,1,1,320,320,3,9,97,74,2023
44,48,,602,5,2023,1,5,1,116,4,4,320,320,3,2,97,921,2023
28,36,,1324,3,2023,7,3,13,1324,1,4,320,320,3,3,97,921,2023
38,27,,501,10,2023,27,10,5,501,4,4,320,320,4,4,97,72,2023
41,27,,1413,6,2023,10,6,14,1401,1,4,320,320,5,9,41,97,2023
21,21,,501,6,2023,12,6,5,501,4,9,320,320,9,9,35,72,2023
23,19,,1710,8,2023,21,7,17,1710,1,1,320,320,4,9,97,97,2023
25,24,,909,8,2023,20,5,9,910,1,1,320,320,4,4,97,97,2023
35,30,,2001,10,2023,20,9,20,2001,4,4,320,320,1,2,97,71,2023
29,26,,101,4,2023,1,4,1,102,4,4,320,320,3,5,97,97,2023
25,25,,1701,5,2023,25,3,17,1705,4,4,320,320,2,3,97,921,2023
24,19,,1420,7,2023,27,7,14,1420,1,1,320,320,2,9,97,71,2023
22,23,,1220,8,2023,5,8,12,1220,4,4,320,320,2,2,97,921,2023
22,20,,1010,11,2023,21,10,10,1011,1,4,320,320,4,9,97,97,2023
23,19,,1403,4,2023,20,4,14,1403,9,1,320,320,2,9,52,921,2023
29,27,,103,5,2023,11,5,1,103,4,4,320,320,3,4,34,83,2023
51,47,,502,8,2023,27,8,5,502,4,4,320,320,2,1,97,921,2023
30,35,,1709,8,2023,7,8,17,1709,1,1,320,320,3,3,97,921,2023
24,23,,511,2,2023,20,1,5,511,4,4,320,320,4,4,35,97,2023
30,25,,1610,3,2023,15,2,16,1601,4,9,320,320,4,3,97,97,2023
35,22,,101,12,2023,16,12,4,411,5,1,320,320,4,2,97,97,2023
26,36,,602,11,2023,10,11,6,602,4,4,320,320,4,4,41,97,2023
24,20,,1613,2,2023,2,1,16,1613,1,1,320,320,4,9,97,97,2023
22,23,,101,8,2023,22,7,1,101,4,4,320,320,3,4,97,97,2023
29,28,,1612,8,2023,20,7,16,1612,1,1,320,320,2,2,97,921,2023
29,30,,909,3,2023,27,1,9,923,4,4,320,320,4,5,97,97,2023
20,18,,513,4,2023,20,4,5,513,9,4,840,320,9,9,97,921,2023
30,30,,207,6,2023,12,6,2,207,9,4,840,320,1,4,97,99,2023
69,49,,2201,7,2023,30,6,22,2207,4,4,320,320,2,3,53,97,2023
19,21,,1801,4,2023,12,4,18,1801,4,4,320,320,9,9,97,97,2023
24,18,,1402,4,2023,25,3,14,1401,1,4,320,320,3,9,97,97,2023
28,23,,501,1,2023,24,12,5,501,4,4,320,320,9,2,97,42,2023
21,21,,302,4,2023,31,3,3,302,4,4,320,320,9,9,97,96,2023
29,21,,406,1,2023,10,1,4,406,1,9,320,320,3,9,97,97,2023
25,24,,101,9,2023,9,9,1,110,9,4,320,320,4,4,97,97,2023
22,19,,117,7,2023,13,5,1,115,4,4,320,320,3,9,97,97,2023
35,32,,2201,1,2023,27,12,22,2201,4,4,320,320,4,4,41,23,2023
44,31,,2213,9,2023,21,9,22,2214,4,4,320,320,3,4,97,52,2023
34,35,,804,3,2023,16,2,8,804,1,1,320,320,2,2,97,72,2023
31,24,,1601,11,2023,9,11,16,1601,1,1,320,320,3,1,97,921,2023
37,28,,1202,10,2023,24,10,12,1202,1,4,320,320,3,2,97,921,2023
75,57,,101,7,2023,21,5,1,101,4,4,320,320,2,2,97,97,2023
26,25,,115,2,2023,22,12,1,115,9,4,320,320,4,4,97,97,2023
31,25,,101,10,2023,22,9,1,101,4,4,320,320,4,2,97,42,2023
29,25,,804,12,2023,30,11,8,802,1,1,320,320,2,2,97,75,2023
28,22,,1503,4,2023,14,4,15,1503,4,1,320,320,3,3,97,97,2023
20,18,,1617,7,2023,19,7,16,1617,1,1,320,320,9,9,97,72,2023
33,31,,2201,1,2023,4,1,22,2201,4,4,320,320,1,1,97,921,2023
29,27,,2008,7,2023,7,7,20,2008,4,4,320,320,2,2,97,921,2023
21,18,,1415,9,2023,4,9,14,1415,1,1,320,320,9,9,97,921,2023
41,33,,2212,10,2023,23,9,22,2212,4,4,320,320,1,2,97,921,2023
38,30,,1616,11,2023,5,10,16,1616,1,1,320,320,1,3,97,921,2023
22,25,,101,3,2023,7,2,1,101,4,9,320,320,4,3,97,52,2023
26,28,,115,7,2023,26,3,1,114,4,4,320,320,4,4,41,97,2023
41,37,,101,9,2023,4,9,1,101,4,4,320,320,4,4,52,52,2023
23,19,,1003,5,2023,29,4,10,1003,4,4,320,320,4,9,97,97,2023
26,18,,610,5,2023,19,5,6,610,4,4,320,320,3,9,97,921,2023
25,30,,1712,9,2023,31,8,17,1712,4,4,320,320,2,4,33,921,2023
23,18,,1326,9,2023,7,9,13,1326,4,4,320,320,3,9,97,921,2023
40,31,,501,1,2023,9,1,5,501,9,4,320,320,3,2,97,97,2023
26,23,,1201,11,2023,23,11,12,1201,4,4,320,320,4,4,97,97,2023
45,35,,506,7,2023,21,7,5,506,4,4,320,320,2,1,97,921,2023
26,21,,102,11,2023,12,11,1,116,4,4,320,320,2,9,97,71,2023
25,36,,920,6,2023,16,6,9,920,4,4,320,320,2,2,97,921,2023
18,18,,920,6,2023,15,6,9,920,4,4,320,320,9,9,97,32,2023
28,24,,101,9,2023,3,9,1,108,4,9,320,320,4,4,97,97,2023
20,18,,1419,4,2023,17,4,14,1419,9,1,320,320,9,9,97,921,2023
41,43,,1202,12,2023,10,12,3,306,4,4,320,320,5,5,22,22,2023
35,22,,611,12,2023,15,12,6,611,4,4,320,320,5,4,97,97,2023
33,28,,102,12,2023,25,11,1,116,4,4,320,320,5,5,97,97,2023
26,22,,101,3,2023,17,2,1,101,1,9,320,320,3,4,35,921,2023
21,21,,1326,4,2023,20,4,13,1326,4,4,320,320,9,9,97,921,2023
38,33,,2101,6,2023,26,5,21,2101,4,4,320,320,3,2,97,921,2023
37,34,,1401,4,2023,26,3,14,1401,4,4,320,320,4,4,23,23,2023
30,28,,115,3,2023,11,3,1,115,4,4,320,320,3,3,97,81,2023
28,23,,101,1,2023,16,12,1,101,4,9,320,320,3,2,97,97,2023
24,18,,1326,12,2023,8,12,13,1326,1,1,320,320,3,9,97,97,2023
24,27,,701,2,2023,28,1,7,701,5,1,320,320,2,2,97,921,2023
31,26,,1505,2,2023,11,2,15,1505,4,4,320,320,3,4,97,921,2023
50,18,,2101,9,2023,16,8,21,2101,4,4,320,320,4,9,97,83,2023
49,25,,612,5,2023,6,5,6,612,5,4,320,320,2,4,35,72,2023
34,19,,719,5,2023,10,4,7,719,1,1,320,320,3,9,97,921,2023
19,27,,1603,9,2023,1,9,16,1603,1,1,320,320,9,1,97,97,2023
30,29,,2214,1,2023,24,1,22,2214,4,4,320,320,2,2,97,921,2023
39,20,,2211,2,2023,20,2,22,2211,4,4,320,320,1,9,97,921,2023
27,21,,1318,1,2023,15,12,13,1318,1,1,320,320,3,9,97,97,2023
24,18,,1409,1,2023,23,1,14,1409,1,1,320,320,2,9,52,52,2023
27,23,,101,6,2023,18,11,1,101,4,4,320,320,2,4,97,97,2023
45,48,,117,6,2023,21,1,1,117,4,4,320,320,2,4,43,83,2023
30,31,,101,11,2023,18,11,1,108,4,4,320,320,4,4,97,42,2023
39,32,,1601,6,2023,21,5,16,1609,1,1,320,320,2,2,97,921,2023
24,18,,1217,9,2023,16,9,12,1217,4,4,320,320,2,9,97,97,2023
34,23,,705,7,2023,5,7,7,705,1,1,320,320,3,3,97,52,2023
20,22,,1403,2,2023,9,2,14,1403,1,1,320,320,9,2,97,52,2023
23,19,,101,12,2023,6,5,1,101,4,4,320,320,2,9,97,97,2023
23,22,,415,9,2023,12,8,4,415,4,4,320,320,2,4,97,83,2023
33,28,,1609,3,2023,26,2,16,1609,1,1,320,320,1,1,97,93,2023
21,22,,501,11,2023,14,3,5,501,4,9,320,320,9,3,52,52,2023
30,25,,920,6,2023,22,5,12,1230,4,4,320,320,2,2,97,921,2023
24,27,,315,1,2023,23,12,3,301,9,4,320,320,3,3,97,97,2023
46,47,,608,7,2023,6,7,2,201,4,4,320,320,2,4,97,71,2023
55,51,,1713,5,2023,23,5,17,1713,4,4,320,320,2,2,97,921,2023
21,22,,1712,5,2023,3,4,17,1712,4,4,320,320,9,3,97,97,2023
22,18,,701,1,2023,15,12,7,701,9,1,320,320,2,9,97,52,2023
22,22,,1420,10,2023,13,10,14,1420,9,1,320,320,3,3,97,97,2023
27,27,,1301,1,2023,15,12,9,917,4,4,320,320,4,4,97,23,2023
27,21,,1106,2,2023,3,2,11,1106,4,4,320,320,1,9,97,921,2023
27,29,,2106,12,2023,9,12,21,2106,4,4,320,320,4,5,52,61,2023
30,44,,2007,5,2023,30,4,20,2007,4,4,320,320,4,2,97,51,2023
30,18,,412,1,2023,14,1,4,412,4,4,320,320,3,9,97,97,2023
33,26,,1106,7,2023,24,6,11,1106,4,4,320,320,4,3,97,541,2023
21,18,,913,8,2023,26,8,9,913,1,4,320,320,9,9,97,75,2023
24,18,,501,12,2023,2,12,5,501,4,4,320,320,4,9,97,97,2023
21,28,,1802,1,2023,9,1,18,1802,9,1,320,320,9,2,97,99,2023
39,25,,608,6,2023,5,6,6,608,4,4,320,320,2,2,97,921,2023
24,18,,1406,12,2023,17,12,14,1406,1,1,320,320,2,9,97,921,2023
26,22,,719,12,2023,3,11,7,719,1,1,320,320,5,3,97,97,2023
30,26,,101,4,2023,2,4,3,308,4,4,320,320,4,4,97,43,2023
38,32,,1803,9,2023,23,8,18,1803,4,4,320,320,4,4,97,83,2023
32,23,,1705,11,2023,19,10,17,1705,9,4,484,320,3,2,97,921,2023
20,19,,1202,2,2023,4,2,1,1202,1,1,320,320,9,9,52,71,2023
22,19,,1904,8,2023,28,7,19,1904,4,4,320,320,2,9,97,921,2023
26,22,,914,12,2023,3,12,9,901,4,1,320,320,3,4,97,97,2023
23,24,,101,9,2023,1,9,1,115,4,4,320,320,4,3,97,33,2023
29,25,,1218,9,2023,16,9,12,1218,4,4,320,320,2,4,97,62,2023
19,18,,1603,2,2023,31,1,16,1603,4,4,320,320,9,9,97,97,2023
49,48,,1301,5,2023,13,2,13,1301,4,4,320,320,2,2,97,83,2023
24,25,,2107,11,2023,8,11,21,2107,4,4,320,320,3,4,97,83,2023
20,21,,1416,9,2023,17,9,14,1416,1,9,320,320,9,9,99,52,2023
47,31,,101,3,2023,21,2,1,101,4,4,320,320,4,3,97,97,2023
28,21,,101,12,2023,3,12,1,107,4,9,320,320,2,9,97,71,2023
36,29,,101,12,2023,16,12,1,117,4,4,320,320,4,3,97,52,2023
29,32,,1419,6,2023,19,6,14,1419,1,1,320,320,2,2,97,921,2023
29,24,,1014,11,2023,18,11,10,1014,4,4,320,320,5,4,97,21,2023
28,19,,1317,12,2023,12,12,13,1317,1,1,320,320,2,9,97,921,2023
20,21,,2101,2,2023,17,9,21,2101,4,4,320,320,9,9,97,97,2023
31,34,,1106,4,2023,14,4,11,1106,4,4,320,320,2,4,41,97,2023
30,21,,103,6,2023,3,6,1,103,4,9,320,320,2,9,97,921,2023
19,18,,1613,10,2023,19,10,16,1613,1,1,320,320,9,9,97,921,2023
34,39,,2101,8,2023,22,7,21,2101,4,4,320,320,4,4,97,52,2023
30,27,,101,9,2023,18,3,1,101,1,4,320,320,4,4,97,97,2023
24,23,,105,7,2023,2,4,1,103,4,4,320,320,4,4,97,52,2023
25,25,,1613,7,2023,12,7,16,1613,1,4,320,320,4,4,97,31,2023
31,19,,513,6,2023,31,5,5,513,4,4,320,320,2,9,97,921,2023
51,34,,1223,2,2023,26,1,12,1223,1,1,320,320,2,1,97,921,2023
35,28,,2106,12,2023,4,12,21,2106,4,4,320,320,4,2,97,83,2023
49,48,,913,6,2023,12,6,9,901,1,1,320,320,2,2,97,52,2023
26,25,,407,3,2023,3,3,4,406,4,1,320,320,4,4,97,97,2023
22,20,,1202,7,2023,7,7,12,1201,4,4,320,320,4,9,97,74,2023
22,18,,101,10,2023,30,9,1,101,4,4,320,320,4,9,97,52,2023
18,18,,1202,1,2023,2,12,1,1202,1,1,320,320,9,9,97,81,2023
18,19,,801,4,2023,29,3,8,801,1,1,320,320,9,9,97,83,2023
21,19,,1320,4,2023,17,3,13,1320,1,1,320,320,9,9,97,921,2023
33,19,,105,6,2023,14,6,1,105,9,9,320,320,4,9,97,75,2023
29,30,,924,2,2023,31,1,9,924,1,1,320,320,2,1,97,921,2023
23,23,,405,1,2023,14,1,4,405,1,1,320,320,2,3,97,921,2023
21,19,,1215,12,2023,16,12,12,1215,4,4,320,320,9,9,97,97,2023
24,28,,1709,3,2023,31,3,17,1709,1,1,320,320,2,2,97,921,2023
23,24,,1612,11,2023,9,11,16,1612,1,1,320,320,3,2,97,97,2023
52,38,,1229,7,2023,24,6,12,1229,1,1,320,320,4,4,97,23,2023
23,18,,101,1,2023,16,12,1,101,4,4,320,320,4,9,97,97,2023
32,22,,1605,1,2023,31,12,16,1605,1,1,320,320,3,3,97,97,2023
21,18,,801,5,2023,6,5,8,801,1,1,320,320,9,9,75,97,2023
26,24,,112,9,2023,2,9,1,112,1,1,320,320,2,3,97,97,2023
19,19,,1215,1,2023,13,1,12,1215,4,4,320,320,9,9,97,921,2023
24,26,,404,6,2023,23,5,4,404,1,1,320,320,2,2,97,921,2023
20,19,,117,12,2023,21,4,1,117,4,4,320,320,9,9,99,97,2023
25,26,,407,4,2023,16,4,4,407,1,1,320,320,2,3,97,71,2023
33,34,,1327,3,2023,13,3,13,1327,4,4,320,320,2,2,97,921,2023
24,23,,1401,8,2023,17,5,14,1401,1,1,320,320,2,2,97,52,2023
33,21,,101,11,2023,7,10,16,1609,4,1,320,320,4,9,34,97,2023
26,25,,1106,10,2023,29,9,11,1106,4,4,320,320,3,4,97,921,2023
25,23,,108,8,2023,5,7,1,108,9,4,320,320,4,3,97,97,2023
32,21,,101,10,2023,12,10,1,101,4,4,320,320,3,9,97,75,2023
26,24,,1330,5,2023,8,5,13,1330,1,1,320,320,5,4,97,97,2023
27,37,,1401,5,2023,10,12,14,1401,1,9,320,320,3,5,22,97,2023
34,29,,704,12,2023,2,12,7,704,1,1,320,320,2,2,97,921,2023
33,29,,110,5,2023,14,4,1,110,1,1,320,320,1,2,97,93,2023
24,18,,901,2,2023,20,1,9,901,4,1,320,320,4,9,97,43,2023
36,32,,1229,10,2023,13,10,10,1001,4,4,320,320,4,4,97,72,2023
39,24,,506,1,2023,7,1,5,506,4,4,320,320,4,4,97,43,2023
33,33,,805,5,2023,11,4,8,805,1,1,320,320,2,1,97,921,2023
25,19,,1021,1,2023,27,12,10,1021,9,4,320,320,3,9,52,97,2023
36,32,,914,5,2023,28,4,9,901,4,1,320,320,4,4,34,42,2023
48,43,,1401,9,2023,20,8,14,1401,1,1,320,320,2,2,97,52,2023
24,18,,1609,7,2023,5,7,16,1609,1,1,320,320,3,9,921,97,2023
53,44,,1318,1,2023,16,1,13,1318,1,1,320,320,2,2,97,921,2023
33,30,,101,7,2023,7,7,1,101,4,4,320,320,4,4,41,97,2023
19,18,,1405,1,2023,16,1,14,1405,1,1,320,320,9,9,97,921,2023
20,20,,921,8,2023,18,7,9,921,4,4,320,320,9,9,35,97,2023
83,83,,1411,2,2023,16,2,14,1411,1,1,320,320,1,1,97,921,2023
67,58,,111,7,2023,16,7,1,111,9,9,320,320,3,2,97,71,2023
36,28,,1101,3,2023,18,3,10,1001,4,4,320,320,4,4,33,97,2023
21,23,,1709,5,2023,17,5,17,1709,9,1,320,320,9,2,97,99,2023
18,20,,1326,1,2023,18,1,13,1326,1,1,320,320,9,9,97,921,2023
90,89,,906,2,2023,18,2,9,906,1,1,320,320,1,1,97,921,2023
28,21,,1202,1,2023,16,12,1,110,1,1,320,320,2,9,97,921,2023
21,20,,312,12,2023,1,12,3,312,4,4,320,320,9,9,97,97,2023
26,25,,2101,2,2023,28,1,21,2101,4,4,320,320,4,3,97,81,2023
38,32,,101,5,2023,31,3,1,101,4,9,320,320,5,4,35,32,2023
25,22,,103,12,2023,12,8,1,115,4,4,320,320,3,4,97,97,2023
20,20,,1411,11,2023,25,11,14,1413,1,1,320,320,9,9,43,921,2023
