DEPREG,MUPREG,MESREG,AÑOREG,DIAOCU,MESOCU,DEPOCU,MUPOCU,EDADHOM,EDADMUJ,PUEHOM,PUEMUJ,NACHOM,NACMUJ,ESCHOM,ESCMUJ,CIUOHOM,CIUOMUJ,AÑOOCU
22,2202,2,2015,15,7,22,2202,999,33,9,4,320,320,9,2,99,99,2014
22,2202,2,2015,11,12,22,2202,999,999,9,9,320,320,9,9,99,99,2014
22,2212,1,2015,1,12,22,2212,999,999,9,9,320,320,9,9,99,99,2014
22,2212,3,2015,28,7,22,2212,50,999,4,4,320,320,2,9,61,99,2014
22,2212,3,2015,17,11,22,2212,35,999,4,9,320,320,4,9,33,99,2014
22,2212,5,2015,30,10,22,2212,999,999,9,9,320,320,9,1,99,99,2014
6,609,1,2015,10,9,6,609,999,31,9,4,320,320,9,4,99,23,2014
6,609,2,2015,12,8,6,609,999,999,9,9,320,320,9,9,99,99,2014
20,2009,1,2015,28,10,20,2009,30,21,4,4,320,320,2,3,61,99,2014
20,2009,2,2015,1,10,20,2009,27,28,4,4,320,320,3,4,99,99,2014
20,2009,4,2015,30,12,20,2009,999,999,9,9,320,320,9,9,92,99,2014
20,2009,6,2015,25,6,20,2009,22,18,4,4,320,320,3,2,61,99,2014
20,2002,1,2015,17,9,20,2002,999,999,9,9,320,320,1,1,99,99,2014
20,2002,3,2015,1,8,20,2002,23,37,4,4,320,320,2,2,61,99,2014
19,1905,1,2015,29,5,19,1905,23,20,4,4,320,320,2,1,99,99,2014
19,1905,4,2015,14,7,19,1905,999,999,9,9,320,320,9,9,99,99,2014
19,1906,2,2015,25,11,19,1906,999,999,9,9,320,320,9,9,99,99,2014
16,1602,2,2015,3,11,15,1501,32,29,4,4,320,320,1,4,99,99,2014
16,1602,2,2015,6,10,16,1602,59,52,1,1,320,320,2,1,92,99,2014
16,1602,3,2015,6,5,16,1601,24,22,1,1,320,320,4,2,43,99,2014
16,1602,3,2015,28,10,16,1602,35,25,4,1,320,320,1,2,61,99,2014
15,1505,1,2015,17,1,15,1505,999,999,9,9,320,320,9,9,99,99,2014
15,1505,1,2015,11,9,15,1505,999,999,9,9,320,320,9,9,99,99,2014
15,1505,2,2015,15,10,15,1505,24,20,4,4,320,320,3,3,99,99,2014
4,409,2,2015,29,10,4,409,999,999,9,9,320,320,9,9,99,99,2014
10,1012,2,2015,5,11,10,1012,999,999,9,9,320,320,9,9,99,99,2014
17,1712,1,2015,13,10,17,1712,999,999,9,9,320,320,9,9,99,99,2014
17,1712,1,2015,15,10,17,1708,47,43,4,4,320,320,2,2,83,99,2014
17,1712,1,2015,26,11,17,1712,37,999,1,9,320,320,4,9,23,99,2014
17,1712,1,2015,19,11,17,1712,999,999,9,9,320,320,9,9,99,99,2014
17,1712,2,2015,17,7,17,1708,999,999,9,9,320,320,9,9,61,99,2014
17,1712,2,2015,22,10,10,1003,40,39,4,4,320,320,4,4,61,99,2014
17,1712,2,2015,11,12,17,1712,999,999,9,9,320,9999,9,9,99,41,2014
17,1712,3,2015,20,6,18,1801,999,36,9,4,320,320,9,4,99,43,2014
17,1712,3,2015,9,10,17,1712,999,999,9,9,320,320,9,9,99,99,2014
4,416,2,2015,20,11,4,401,999,999,9,9,320,320,9,9,99,99,2014
4,416,3,2015,10,10,4,416,24,18,4,1,320,320,4,3,72,99,2014
10,1008,1,2015,10,10,10,1008,999,999,1,1,320,320,1,1,99,99,2014
10,1008,2,2015,8,9,10,1008,999,999,9,9,320,320,9,9,72,34,2014
15,1506,1,2015,10,10,15,1506,999,999,9,9,320,320,9,9,61,99,2014
15,1506,4,2015,4,12,15,1506,43,35,4,4,320,320,2,2,61,99,2014
19,1902,2,2015,30,12,2,205,999,999,4,4,320,320,1,1,61,99,2014
19,1902,2,2015,29,12,19,1901,999,999,9,9,320,320,9,9,73,34,2014
12,1216,1,2015,29,5,12,1216,999,999,9,9,320,320,9,9,99,99,2014
12,1216,1,2015,3,12,12,1216,999,999,9,9,320,320,9,9,99,99,2014
12,1216,1,2015,8,10,12,1216,999,40,9,4,320,320,9,2,99,99,2014
12,1216,1,2015,6,10,12,1216,999,999,9,9,320,320,9,9,99,99,2014
12,1216,2,2015,8,4,12,1216,999,999,9,9,320,320,9,9,99,99,2014
12,1216,3,2015,17,12,12,1216,999,999,9,9,320,320,9,9,99,99,2014
12,1216,4,2015,2,12,12,1216,999,999,9,9,320,320,9,9,99,99,2014
12,1216,6,2015,23,12,12,1216,999,999,9,9,320,320,9,9,99,99,2014
5,502,1,2015,1,8,5,502,999,999,9,9,320,320,9,9,99,99,2014
5,502,2,2015,9,10,5,502,999,999,9,9,320,320,9,9,99,99,2014
5,502,2,2015,9,10,5,502,32,32,4,4,320,320,9,9,99,99,2014
5,502,2,2015,18,12,5,502,999,999,9,9,320,320,9,9,61,99,2014
5,502,2,2015,27,10,5,502,999,999,9,9,320,320,9,9,21,41,2014
5,502,2,2015,10,9,5,502,999,999,9,9,320,320,9,9,99,99,2014
5,502,2,2015,3,12,10,1002,999,999,9,9,320,320,9,9,99,99,2014
5,502,2,2015,24,10,5,502,999,999,9,9,320,320,9,9,99,99,2014
5,502,3,2015,11,12,5,502,999,999,9,9,320,320,9,9,99,99,2014
5,502,3,2015,2,12,5,502,999,999,9,9,320,320,9,9,99,99,2014
5,502,3,2015,8,8,5,502,999,999,9,9,320,320,9,9,99,41,2014
5,502,4,2015,30,12,5,502,999,999,9,9,320,320,1,9,99,99,2014
15,1501,1,2015,19,6,15,1501,38,33,4,4,320,320,3,3,61,99,2014
15,1501,2,2015,12,5,16,1607,999,999,9,9,320,320,9,9,61,99,2014
15,1501,2,2015,17,11,15,1501,999,999,9,9,320,320,9,9,99,99,2014
15,1501,3,2015,12,11,15,1501,25,30,4,9,320,320,3,2,99,99,2014
15,1501,5,2015,26,11,15,1501,49,45,4,4,320,320,2,2,52,99,2014
17,1701,1,2015,24,10,17,1701,999,999,9,9,320,320,9,9,52,99,2014
17,1701,1,2015,3,10,17,1701,999,999,9,9,320,320,9,9,99,99,2014
17,1701,1,2015,17,11,17,1703,24,22,4,4,320,320,3,4,93,33,2014
17,1701,1,2015,16,12,1,108,37,999,4,9,320,320,5,9,22,99,2014
17,1701,3,2015,17,12,17,1703,999,999,9,9,320,320,9,9,43,99,2014
4,408,2,2015,4,4,5,510,48,47,4,4,320,320,2,2,33,99,2014
4,408,5,2015,24,3,5,507,999,999,9,9,320,320,9,9,61,99,2014
6,611,1,2015,4,11,1,101,32,27,4,4,320,320,4,4,99,99,2014
6,611,2,2015,30,12,6,608,999,999,9,9,320,320,9,9,99,99,2014
6,611,3,2015,14,7,6,611,29,20,4,4,320,320,4,4,99,99,2014
10,1017,2,2015,17,9,10,1017,27,26,4,4,320,320,4,4,31,23,2014
10,1017,3,2015,23,9,10,1017,999,999,9,9,320,320,9,9,99,99,2014
16,1610,1,2015,28,11,16,1610,26,19,1,1,320,320,4,3,34,99,2014
16,1610,3,2015,30,12,16,1601,999,999,9,9,320,320,9,9,52,99,2014
22,2205,1,2015,25,11,22,2205,41,35,4,4,320,320,9,4,52,99,2014
22,2205,1,2015,19,11,22,2205,41,999,4,9,320,320,1,9,52,99,2014
22,2205,1,2015,30,10,22,2205,46,44,4,4,320,320,2,2,61,75,2014
22,2205,1,2015,3,12,22,2205,29,22,4,9,320,320,3,1,81,23,2014
22,2205,1,2015,3,11,22,2205,22,25,4,4,320,320,4,4,31,23,2014
22,2205,2,2015,3,11,22,2205,40,26,4,4,320,320,4,3,99,99,2014
22,2205,3,2015,16,12,22,2205,999,999,9,9,320,320,9,9,99,99,2014
22,2205,6,2015,10,11,22,2205,999,999,9,9,320,320,9,9,99,99,2014
11,1109,1,2015,30,12,1,108,46,31,9,9,320,320,9,9,52,99,2014
11,1109,1,2015,28,9,11,1109,999,999,4,4,320,320,1,1,99,99,2014
11,1109,1,2015,21,8,11,1109,999,999,9,9,320,320,9,9,61,99,2014
5,512,2,2015,2,10,1,101,999,999,9,9,320,320,9,9,61,99,2014
5,512,4,2015,2,11,1,106,999,999,9,9,320,320,9,9,99,99,2014
5,512,4,2015,6,11,2,202,999,999,9,9,320,320,9,9,99,99,2014
20,2006,1,2015,3,11,20,2006,999,999,9,9,320,320,9,9,99,99,2014
10,1014,1,2015,3,12,10,1014,27,27,4,9,320,320,4,9,99,99,2014
16,1609,3,2015,8,10,16,1609,999,999,9,9,320,320,9,9,99,99,2014
5,511,1,2015,14,10,5,511,999,999,9,9,320,320,9,9,99,99,2014
5,511,1,2015,15,12,5,511,999,999,9,9,320,320,9,9,99,99,2014
5,511,1,2015,6,5,5,511,45,999,4,9,320,320,2,9,83,99,2014
10,1010,3,2015,19,9,10,1010,18,18,4,1,320,320,3,2,83,99,2014
10,1013,1,2015,24,1,10,1013,31,23,1,1,320,320,9,4,99,99,2014
12,1217,1,2015,24,10,12,1217,29,21,4,4,320,320,4,2,33,99,2014
12,1217,1,2015,27,10,12,1217,30,29,4,4,320,320,1,1,99,99,2014
12,1217,1,2015,2,12,12,1217,30,27,4,4,320,320,3,4,33,33,2014
12,1217,2,2015,22,10,12,1217,19,18,4,4,320,320,3,4,99,99,2014
12,1217,3,2015,10,12,11,1107,999,34,9,4,320,320,9,4,99,23,2014
1,102,1,2015,28,7,1,102,40,38,4,4,320,320,9,9,52,99,2014
1,102,1,2015,2,12,1,102,47,43,4,4,320,320,9,2,72,99,2014
1,102,2,2015,5,11,1,102,999,999,9,9,320,320,9,9,99,99,2014
1,102,4,2015,21,11,22,2217,999,999,9,9,320,320,9,9,99,99,2014
1,102,4,2015,18,11,1,101,999,999,9,9,320,320,9,9,99,99,2014
10,1001,1,2015,11,9,12,1215,999,33,4,9,320,320,1,5,99,52,2014
10,1001,1,2015,19,9,10,1004,34,31,4,4,320,320,4,4,43,41,2014
10,1001,1,2015,22,12,10,1001,999,38,9,4,320,320,9,4,99,41,2014
10,1001,1,2015,12,12,10,1001,999,999,9,9,320,320,9,9,99,99,2014
10,1001,1,2015,18,9,5,506,999,999,9,9,320,320,9,9,99,99,2014
10,1001,1,2015,7,10,10,1014,38,36,4,4,320,320,4,2,74,99,2014
10,1001,1,2015,28,11,10,1002,999,999,9,9,320,320,1,1,99,99,2014
10,1001,2,2015,10,10,10,1001,999,999,9,9,320,320,9,9,99,99,2014
10,1001,2,2015,15,10,11,1107,53,44,4,4,320,320,9,2,61,99,2014
10,1001,2,2015,30,12,10,1001,999,999,9,9,320,320,9,9,99,99,2014
10,1001,2,2015,19,9,10,1001,29,35,9,9,320,320,1,1,99,99,2014
10,1001,2,2015,12,11,10,1003,35,27,9,4,320,320,1,3,99,52,2014
10,1001,2,2015,29,9,1,115,999,999,9,9,320,320,9,9,99,99,2014
10,1001,2,2015,16,10,10,1001,999,999,9,9,320,320,9,9,99,99,2014
10,1001,3,2015,22,12,10,1001,999,999,9,9,320,320,9,1,99,99,2014
10,1001,3,2015,2,10,10,1001,32,25,4,4,320,320,4,4,31,23,2014
10,1001,3,2015,28,8,10,1001,30,31,4,4,320,320,4,4,99,23,2014
10,1001,4,2015,3,12,10,1001,999,999,9,9,320,320,9,9,99,99,2014
10,1001,4,2015,22,12,10,1002,68,37,4,4,320,320,2,2,52,99,2014
10,1001,4,2015,12,9,10,1001,25,23,4,4,320,320,9,4,99,99,2014
10,1001,5,2015,14,10,10,1001,40,37,4,4,320,320,3,4,72,41,2014
14,1406,5,2015,30,7,14,1406,38,29,1,1,320,320,1,1,61,99,2014
9,922,1,2015,28,4,9,920,32,40,4,4,320,320,9,9,99,23,2014
9,922,1,2015,29,4,9,922,24,18,9,4,320,320,9,2,99,99,2014
16,1601,1,2015,6,8,16,1601,45,37,9,9,320,320,9,9,61,99,2014
16,1601,1,2015,17,10,16,1610,999,999,9,9,320,320,9,9,99,99,2014
16,1601,1,2015,30,10,16,1610,999,999,9,9,320,320,9,9,99,99,2014
16,1601,1,2015,29,8,16,1606,999,999,9,9,320,320,9,9,92,99,2014
16,1601,1,2015,12,12,16,1609,999,999,4,4,320,320,9,9,99,99,2014
16,1601,1,2015,21,7,16,1601,999,999,9,9,320,320,1,1,61,99,2014
16,1601,1,2015,13,5,16,1601,41,37,1,1,320,320,1,4,52,99,2014
16,1601,1,2015,13,3,16,1603,999,999,9,9,320,320,9,9,99,99,2014
16,1601,1,2015,6,8,16,1601,41,37,1,1,320,320,1,4,52,99,2014
16,1601,1,2015,12,6,16,1601,999,999,9,9,320,320,9,9,99,99,2014
16,1601,1,2015,7,2,16,1601,999,999,9,9,320,320,9,9,52,99,2014
16,1601,1,2015,19,11,16,1601,32,28,4,9,320,320,5,1,35,99,2014
16,1601,2,2015,30,10,16,1601,999,999,9,9,320,320,9,9,41,99,2014
16,1601,3,2015,1,12,16,1601,42,999,4,9,320,320,4,1,34,99,2014
16,1601,3,2015,29,12,16,1601,44,27,1,1,320,320,4,3,43,52,2014
16,1601,3,2015,17,10,12,1222,999,999,9,9,320,320,9,9,99,99,2014
16,1601,3,2015,7,11,16,1604,999,999,1,9,320,320,1,9,99,99,2014
16,1601,3,2015,12,12,1,101,999,999,9,9,320,320,9,9,72,99,2014
16,1601,4,2015,5,12,16,1601,999,999,9,9,320,320,1,1,99,99,2014
16,1601,4,2015,12,12,16,1601,35,35,4,4,320,320,2,4,83,41,2014
16,1601,5,2015,10,7,16,1601,999,999,9,9,320,320,9,9,83,99,2014
16,1601,5,2015,19,12,16,1605,19,19,1,1,320,320,2,1,92,99,2014
19,1909,1,2015,4,11,19,1909,999,999,9,9,320,320,9,9,99,99,2014
1,116,1,2015,9,9,1,116,45,999,4,9,320,320,3,9,99,99,2014
1,116,1,2015,17,9,1,116,999,28,9,4,320,320,9,4,99,99,2014
1,116,1,2015,11,11,1,116,26,25,4,4,320,320,4,4,72,43,2014
1,116,2,2015,11,9,3,307,999,999,9,9,320,320,9,9,99,99,2014
1,116,2,2015,10,9,1,116,999,999,9,9,320,320,9,9,99,99,2014
1,116,2,2015,30,9,1,101,25,26,4,4,320,320,3,3,81,99,2014
1,116,2,2015,11,8,1,116,26,25,4,4,320,320,3,3,43,99,2014
1,116,4,2015,2,12,1,116,999,31,9,4,320,320,9,9,99,99,2014
1,116,4,2015,18,12,1,115,999,999,9,9,320,320,9,9,61,52,2014
1,116,4,2015,17,11,1,116,36,32,4,4,320,320,4,4,12,51,2014
1,116,6,2015,18,7,1,101,999,999,9,9,320,320,9,9,99,99,2014
4,415,1,2015,3,9,4,415,999,999,9,9,320,320,1,9,99,99,2014
4,415,2,2015,14,2,4,401,48,28,4,1,320,320,1,1,61,99,2014
4,415,3,2015,19,9,4,401,999,999,9,9,320,320,9,9,99,99,2014
4,415,3,2015,24,4,4,415,33,999,4,9,320,320,9,9,99,99,2014
5,503,1,2015,30,9,5,501,999,999,9,9,320,320,9,9,99,99,2014
5,503,1,2015,10,11,5,501,38,24,4,4,320,320,5,4,21,99,2014
5,503,2,2015,25,3,5,501,44,32,4,4,320,320,5,4,24,34,2014
5,503,6,2015,3,11,5,501,40,39,4,4,320,320,4,2,52,99,2014
5,513,2,2015,23,1,5,513,999,999,9,9,320,320,9,9,99,99,2014
5,513,2,2015,17,3,5,513,999,999,9,9,320,320,9,9,99,99,2014
5,513,4,2015,15,8,5,513,23,25,4,4,320,320,9,9,61,99,2014
5,513,4,2015,23,1,5,513,999,999,9,9,320,320,9,9,99,99,2014
5,513,6,2015,11,12,5,513,41,23,4,4,320,320,9,9,61,99,2014
11,1106,1,2015,17,9,11,1106,999,30,9,9,320,320,9,2,99,75,2014
16,1615,1,2015,10,11,6,613,999,999,9,9,320,320,9,9,99,99,2014
1,101,1,2015,17,11,1,101,999,999,9,9,320,320,9,9,51,99,2014
1,101,1,2015,16,7,1,115,999,39,9,4,320,320,9,4,99,44,2014
1,101,1,2015,3,11,1,101,999,999,9,9,320,320,1,1,99,41,2014
1,101,1,2015,24,10,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,1,2015,3,11,1,101,42,30,4,4,320,320,5,5,21,26,2014
1,101,1,2015,29,8,1,117,34,29,4,4,320,320,3,4,99,99,2014
1,101,1,2015,29,9,1,101,999,999,9,9,320,320,9,9,35,99,2014
1,101,1,2015,1,12,1,108,999,999,9,9,320,320,4,9,35,99,2014
1,101,1,2015,29,9,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,1,2015,26,8,1,108,44,34,4,4,320,320,4,5,12,24,2014
1,101,1,2015,7,8,16,1601,999,999,9,9,320,320,9,9,99,99,2014
1,101,1,2015,7,8,1,101,999,999,9,9,320,320,1,1,21,43,2014
1,101,1,2015,13,10,1,101,34,32,4,4,320,320,4,5,23,26,2014
1,101,1,2015,29,9,1,101,30,33,4,4,320,320,5,4,99,99,2014
1,101,1,2015,27,8,1,117,32,999,4,9,320,320,2,9,91,99,2014
1,101,1,2015,6,11,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,1,2015,6,10,1,101,32,34,4,4,320,320,4,5,24,24,2014
1,101,1,2015,27,10,5,501,999,999,9,9,320,320,9,9,99,99,2014
1,101,1,2015,26,9,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,1,2015,10,10,1,115,999,999,9,9,320,320,9,9,99,99,2014
1,101,1,2015,12,12,1,108,999,999,9,9,320,320,9,9,52,41,2014
1,101,1,2015,29,10,1,108,999,999,9,9,320,320,9,9,92,99,2014
1,101,1,2015,10,10,1,101,999,999,9,9,320,222,9,9,52,99,2014
1,101,1,2015,6,10,1,101,999,999,9,9,320,320,9,9,22,99,2014
1,101,1,2015,19,8,1,101,999,999,9,9,320,320,9,9,26,21,2014
1,101,1,2015,1,10,1,101,999,999,9,9,320,320,9,9,31,41,2014
1,101,1,2015,16,9,1,115,999,999,9,9,320,320,9,9,71,99,2014
1,101,1,2015,8,9,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,1,2015,7,10,1,101,999,999,9,9,320,320,9,9,34,41,2014
1,101,1,2015,13,10,13,1304,59,999,4,9,320,320,2,9,61,99,2014
1,101,1,2015,14,3,1,102,47,44,4,4,320,320,5,5,25,24,2014
1,101,1,2015,3,11,19,1901,999,999,9,9,320,320,9,9,99,99,2014
1,101,1,2015,12,9,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,1,2015,22,8,6,601,48,999,4,9,320,320,4,9,34,41,2014
1,101,1,2015,27,10,1,101,999,999,9,9,320,320,9,9,81,99,2014
1,101,1,2015,22,9,5,506,40,33,9,9,320,320,1,1,61,99,2014
1,101,1,2015,1,10,1,101,999,999,9,9,320,320,9,9,75,99,2014
1,101,1,2015,19,12,1,101,37,33,4,9,320,320,3,1,33,99,2014
1,101,1,2015,29,12,1,101,71,36,9,4,320,320,1,4,52,99,2014
1,101,1,2015,19,9,15,1505,999,46,9,4,320,320,9,2,99,99,2014
1,101,1,2015,26,9,1,108,49,36,4,4,320,320,4,4,12,51,2014
1,101,1,2015,12,12,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,1,2015,22,8,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,1,2015,5,9,1,115,28,27,4,4,320,320,5,5,24,99,2014
1,101,1,2015,15,7,1,110,42,34,1,4,320,320,5,5,22,26,2014
1,101,1,2015,23,10,11,1105,29,36,9,4,320,320,1,5,22,22,2014
1,101,1,2015,3,10,1,101,999,999,9,9,320,320,9,9,52,99,2014
1,101,1,2015,5,11,1,108,999,999,9,9,320,320,9,9,99,99,2014
1,101,2,2015,15,10,1,102,20,20,4,4,320,320,4,4,99,99,2014
1,101,2,2015,16,10,11,1108,999,999,9,9,320,320,9,9,99,99,2014
1,101,2,2015,6,10,1,101,999,999,9,9,320,320,9,9,33,99,2014
1,101,2,2015,12,5,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,2,2015,30,10,1,101,53,33,9,4,320,320,1,3,83,99,2014
1,101,2,2015,18,8,1,101,33,33,4,9,320,320,5,1,12,26,2014
1,101,2,2015,5,9,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,2,2015,1,10,1,101,999,999,9,9,320,320,9,9,99,41,2014
1,101,2,2015,2,12,1,106,999,999,9,9,320,320,9,9,99,99,2014
1,101,2,2015,30,12,1,101,999,999,9,9,320,320,9,9,99,51,2014
1,101,2,2015,17,10,3,312,999,999,9,9,320,156,9,9,99,99,2014
1,101,2,2015,25,6,1,101,999,999,9,9,320,320,9,9,99,23,2014
1,101,2,2015,12,9,10,1002,999,33,9,4,320,320,9,3,99,99,2014
1,101,2,2015,12,11,1,115,25,21,4,4,320,320,9,9,99,99,2014
1,101,2,2015,12,11,1,101,999,999,9,9,320,320,9,9,51,81,2014
1,101,2,2015,6,10,22,2215,999,999,9,9,320,320,9,9,61,99,2014
1,101,2,2015,11,7,1,110,24,23,4,4,320,320,4,4,33,35,2014
1,101,2,2015,9,5,1,101,40,37,9,9,320,320,1,1,99,99,2014
1,101,2,2015,17,12,1,101,41,27,1,9,320,214,5,1,99,99,2014
1,101,2,2015,2,5,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,2,2015,12,12,1,101,28,25,9,9,320,320,1,1,74,99,2014
1,101,2,2015,18,9,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,2,2015,6,10,1,101,26,20,4,4,320,320,4,4,21,99,2014
1,101,2,2015,13,7,1,115,23,25,9,9,320,320,4,1,99,99,2014
1,101,2,2015,27,10,1,101,27,26,4,4,320,320,4,4,43,43,2014
1,101,2,2015,29,8,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,2,2015,5,12,6,603,999,999,9,9,320,320,9,9,99,99,2014
1,101,2,2015,28,4,1,101,999,999,9,9,320,222,9,9,75,99,2014
1,101,2,2015,17,10,1,101,35,45,9,4,320,320,1,4,52,52,2014
1,101,2,2015,16,10,1,101,35,25,4,4,320,320,5,5,23,99,2014
1,101,2,2015,27,11,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,2,2015,6,8,1,108,29,28,4,4,320,320,4,4,43,23,2014
1,101,2,2015,18,12,1,108,999,999,9,9,320,320,1,1,99,99,2014
1,101,2,2015,10,11,1,108,999,999,9,9,320,320,9,1,99,99,2014
1,101,2,2015,12,12,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,2,2015,18,9,1,101,35,31,4,4,320,320,4,5,99,41,2014
1,101,2,2015,22,7,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,2,2015,22,12,1,101,34,21,4,4,320,320,3,4,52,99,2014
1,101,2,2015,14,11,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,2,2015,22,4,22,2217,999,999,4,4,320,320,1,1,99,99,2014
1,101,2,2015,15,5,1,108,34,27,4,9,320,320,4,9,43,43,2014
1,101,2,2015,2,12,1,101,999,999,9,9,320,320,1,9,99,99,2014
1,101,2,2015,9,8,2,202,999,999,9,9,320,320,9,9,99,99,2014
1,101,2,2015,29,10,1,101,45,57,9,9,320,320,1,1,99,99,2014
1,101,2,2015,26,9,1,101,999,999,9,9,320,320,9,9,52,23,2014
1,101,2,2015,27,11,1,116,999,999,9,9,320,320,9,9,99,99,2014
1,101,2,2015,23,12,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,2,2015,15,10,1,101,999,999,9,9,320,320,9,9,23,99,2014
1,101,2,2015,30,12,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,3,2015,15,12,1,102,27,21,5,4,320,320,5,4,99,99,2014
1,101,3,2015,18,11,10,1001,999,999,9,9,320,320,1,1,61,41,2014
1,101,3,2015,4,3,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,3,2015,22,12,1,108,999,999,9,9,320,320,1,1,92,99,2014
1,101,3,2015,11,11,15,1508,999,999,9,9,320,320,9,9,99,99,2014
1,101,3,2015,5,8,1,101,32,42,4,9,320,320,5,4,12,41,2014
1,101,3,2015,17,11,6,602,39,32,4,4,320,320,1,1,99,99,2014
1,101,3,2015,5,12,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,3,2015,27,11,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,3,2015,17,11,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,3,2015,28,7,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,3,2015,14,10,1,101,999,999,9,9,320,320,1,1,99,99,2014
1,101,3,2015,6,10,3,309,999,999,9,9,320,320,9,9,99,99,2014
1,101,3,2015,9,12,1,108,38,999,4,9,320,320,5,9,52,99,2014
1,101,3,2015,13,11,1,101,28,28,9,4,320,320,9,4,99,43,2014
1,101,3,2015,27,11,19,1901,38,41,9,4,320,320,9,4,99,23,2014
1,101,3,2015,27,2,1,101,999,999,9,9,320,320,9,1,99,99,2014
1,101,3,2015,25,11,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,3,2015,30,12,1,101,999,999,9,9,320,320,9,9,21,99,2014
1,101,3,2015,3,9,1,115,999,999,9,9,320,320,9,9,99,99,2014
1,101,3,2015,15,10,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,3,2015,27,11,1,108,999,999,9,9,320,320,9,9,99,99,2014
1,101,3,2015,25,11,1,101,999,999,9,9,320,320,9,9,99,26,2014
1,101,3,2015,17,11,1,101,25,26,4,4,320,320,4,4,13,99,2014
1,101,3,2015,28,10,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,3,2015,12,12,1,101,999,999,9,9,320,320,1,1,35,35,2014
1,101,3,2015,14,2,1,108,44,37,9,9,320,320,9,9,99,99,2014
1,101,3,2015,23,5,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,3,2015,1,4,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,3,2015,10,4,1,116,999,999,9,9,320,320,9,9,99,99,2014
1,101,3,2015,24,10,19,1903,32,28,4,4,320,320,9,9,99,99,2014
1,101,3,2015,29,1,1,108,999,999,9,9,320,320,9,9,99,99,2014
1,101,3,2015,30,4,1,103,999,999,4,9,320,320,1,1,26,26,2014
1,101,3,2015,30,10,1,108,44,34,9,9,320,320,5,5,52,99,2014
1,101,3,2015,29,4,1,101,999,999,9,9,320,320,9,9,99,81,2014
1,101,3,2015,20,11,1,101,999,999,9,9,320,320,9,9,25,99,2014
1,101,3,2015,30,10,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,3,2015,1,10,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,4,2015,2,12,1,101,26,27,9,9,320,320,4,2,35,99,2014
1,101,4,2015,2,10,1,101,44,31,4,4,320,320,5,5,23,26,2014
1,101,4,2015,19,12,1,101,999,999,9,9,320,320,9,9,22,99,2014
1,101,4,2015,3,12,1,101,999,999,9,9,320,320,1,1,99,99,2014
1,101,4,2015,9,12,1,101,999,999,9,9,320,320,9,9,99,21,2014
1,101,4,2015,16,7,1,115,999,999,9,9,320,320,9,9,72,99,2014
1,101,4,2015,12,2,1,101,39,27,4,4,320,320,4,3,31,99,2014
1,101,4,2015,13,11,5,508,44,999,9,9,320,320,1,9,83,99,2014
1,101,4,2015,23,9,1,101,50,999,9,9,320,320,9,9,99,99,2014
1,101,4,2015,9,10,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,4,2015,24,10,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,4,2015,26,9,1,101,40,43,4,4,320,320,4,4,99,99,2014
1,101,4,2015,3,12,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,4,2015,28,12,1,108,999,37,9,4,320,320,9,4,99,99,2014
1,101,4,2015,27,11,1,101,999,999,9,9,320,320,9,9,99,99,2014
1,101,4,2015,13,10,1,108,25,25,4,4,320,320,4,3,35,99,2014
1,101,5,2015,5,2,10,1010,999,999,9,9,320,320,9,9,41,99,2014
1,101,5,2015,19,2,1,106,999,999,9,9,320,320,9,9,99,99,2014
